wavenumber (1/cm),cross section (cm^2)
10561.000,4.121E-23
10562.000,4.173E-23
10563.000,4.226E-23
10564.000,4.275E-23
10565.000,4.325E-23
10566.000,4.374E-23
10567.000,4.418E-23
10568.000,4.461E-23
10569.000,4.505E-23
10570.000,4.547E-23
10571.000,4.588E-23
10572.000,4.630E-23
10573.000,4.670E-23
10574.000,4.711E-23
10575.000,4.751E-23
10576.000,4.776E-23
10577.000,4.801E-23
10578.000,4.826E-23
10579.000,4.841E-23
10580.000,4.855E-23
10581.000,4.870E-23
10582.000,4.882E-23
10583.000,4.894E-23
10584.000,4.906E-23
10585.000,4.918E-23
10586.000,4.929E-23
10587.000,4.939E-23
10588.000,4.950E-23
10589.000,4.950E-23
10590.000,4.951E-23
10591.000,4.951E-23
10592.000,4.929E-23
10593.000,4.906E-23
10594.000,4.884E-23
10595.000,4.861E-23
10596.000,4.839E-23
10597.000,4.816E-23
10598.000,4.792E-23
10599.000,4.768E-23
10600.000,4.744E-23
10601.000,4.721E-23
10602.000,4.698E-23
10603.000,4.675E-23
10604.000,4.634E-23
10605.000,4.592E-23
10606.000,4.551E-23
10607.000,4.512E-23
10608.000,4.473E-23
10609.000,4.434E-23
10610.000,4.407E-23
10611.000,4.381E-23
10612.000,4.354E-23
10613.000,4.327E-23
10614.000,4.271E-23
10615.000,4.214E-23
10616.000,4.158E-23
10617.000,4.111E-23
10618.000,4.063E-23
10619.000,4.016E-23
10620.000,3.969E-23
10621.000,3.922E-23
10622.000,3.875E-23
10623.000,3.828E-23
10624.000,3.782E-23
10625.000,3.735E-23
10626.000,3.690E-23
10627.000,3.644E-23
10628.000,3.599E-23
10629.000,3.553E-23
10630.000,3.508E-23
10631.000,3.462E-23
10632.000,3.408E-23
10633.000,3.354E-23
10634.000,3.300E-23
10635.000,3.267E-23
10636.000,3.235E-23
10637.000,3.202E-23
10638.000,3.169E-23
10639.000,3.133E-23
10640.000,3.096E-23
10641.000,3.060E-23
10642.000,3.027E-23
10643.000,2.995E-23
10644.000,2.962E-23
10645.000,2.916E-23
10646.000,2.871E-23
10647.000,2.825E-23
10648.000,2.784E-23
10649.000,2.743E-23
10650.000,2.702E-23
10651.000,2.662E-23
10652.000,2.623E-23
10653.000,2.583E-23
10654.000,2.536E-23
10655.000,2.488E-23
10656.000,2.441E-23
10657.000,2.401E-23
10658.000,2.360E-23
10659.000,2.320E-23
10660.000,2.297E-23
10661.000,2.274E-23
10662.000,2.251E-23
10663.000,2.228E-23
10664.000,2.195E-23
10665.000,2.162E-23
10666.000,2.129E-23
10667.000,2.095E-23
10668.000,2.061E-23
10669.000,2.027E-23
10670.000,1.989E-23
10671.000,1.951E-23
10672.000,1.913E-23
10673.000,1.893E-23
10674.000,1.872E-23
10675.000,1.852E-23
10676.000,1.825E-23
10677.000,1.798E-23
10678.000,1.771E-23
10679.000,1.751E-23
10680.000,1.730E-23
10681.000,1.709E-23
10682.000,1.689E-23
10683.000,1.676E-23
10684.000,1.664E-23
10685.000,1.651E-23
10686.000,1.631E-23
10687.000,1.612E-23
10688.000,1.592E-23
10689.000,1.578E-23
10690.000,1.564E-23
10691.000,1.550E-23
10692.000,1.538E-23
10693.000,1.527E-23
10694.000,1.515E-23
10695.000,1.500E-23
10696.000,1.486E-23
10697.000,1.471E-23
10698.000,1.465E-23
10699.000,1.458E-23
10700.000,1.452E-23
10701.000,1.453E-23
10702.000,1.454E-23
10703.000,1.455E-23
10704.000,1.456E-23
10705.000,1.454E-23
10706.000,1.452E-23
10707.000,1.450E-23
10708.000,1.446E-23
10709.000,1.442E-23
10710.000,1.438E-23
10711.000,1.449E-23
10712.000,1.461E-23
10713.000,1.472E-23
10714.000,1.483E-23
10715.000,1.493E-23
10716.000,1.504E-23
10717.000,1.512E-23
10718.000,1.520E-23
10719.000,1.528E-23
10720.000,1.536E-23
10721.000,1.541E-23
10722.000,1.546E-23
10723.000,1.551E-23
10724.000,1.559E-23
10725.000,1.566E-23
10726.000,1.574E-23
10727.000,1.576E-23
10728.000,1.577E-23
10729.000,1.579E-23
10730.000,1.584E-23
10731.000,1.589E-23
10732.000,1.594E-23
10733.000,1.603E-23
10734.000,1.611E-23
10735.000,1.620E-23
10736.000,1.623E-23
10737.000,1.626E-23
10738.000,1.629E-23
10739.000,1.632E-23
10740.000,1.634E-23
10741.000,1.636E-23
10742.000,1.638E-23
10743.000,1.636E-23
10744.000,1.633E-23
10745.000,1.631E-23
10746.000,1.637E-23
10747.000,1.642E-23
10748.000,1.648E-23
10749.000,1.648E-23
10750.000,1.649E-23
10751.000,1.649E-23
10752.000,1.651E-23
10753.000,1.654E-23
10754.000,1.657E-23
10755.000,1.659E-23
10756.000,1.658E-23
10757.000,1.656E-23
10758.000,1.655E-23
10759.000,1.650E-23
10760.000,1.646E-23
10761.000,1.641E-23
10762.000,1.642E-23
10763.000,1.644E-23
10764.000,1.645E-23
10765.000,1.643E-23
10766.000,1.641E-23
10767.000,1.639E-23
10768.000,1.631E-23
10769.000,1.623E-23
10770.000,1.615E-23
10771.000,1.607E-23
10772.000,1.607E-23
10773.000,1.606E-23
10774.000,1.606E-23
10775.000,1.602E-23
10776.000,1.599E-23
10777.000,1.595E-23
10778.000,1.586E-23
10779.000,1.577E-23
10780.000,1.568E-23
10781.000,1.567E-23
10782.000,1.566E-23
10783.000,1.566E-23
10784.000,1.565E-23
10785.000,1.562E-23
10786.000,1.560E-23
10787.000,1.557E-23
10788.000,1.554E-23
10789.000,1.550E-23
10790.000,1.547E-23
10791.000,1.537E-23
10792.000,1.527E-23
10793.000,1.517E-23
10794.000,1.514E-23
10795.000,1.512E-23
10796.000,1.509E-23
10797.000,1.509E-23
10798.000,1.509E-23
10799.000,1.509E-23
10800.000,1.509E-23
10801.000,1.500E-23
10802.000,1.492E-23
10803.000,1.483E-23
10804.000,1.475E-23
10805.000,1.466E-23
10806.000,1.458E-23
10807.000,1.461E-23
10808.000,1.465E-23
10809.000,1.468E-23
10810.000,1.468E-23
10811.000,1.469E-23
10812.000,1.469E-23
10813.000,1.469E-23
10814.000,1.460E-23
10815.000,1.452E-23
10816.000,1.443E-23
10817.000,1.435E-23
10818.000,1.426E-23
10819.000,1.418E-23
10820.000,1.420E-23
10821.000,1.421E-23
10822.000,1.423E-23
10823.000,1.427E-23
10824.000,1.430E-23
10825.000,1.434E-23
10826.000,1.438E-23
10827.000,1.439E-23
10828.000,1.441E-23
10829.000,1.442E-23
10830.000,1.438E-23
10831.000,1.433E-23
10832.000,1.429E-23
10833.000,1.428E-23
10834.000,1.428E-23
10835.000,1.427E-23
10836.000,1.429E-23
10837.000,1.430E-23
10838.000,1.431E-23
10839.000,1.433E-23
10840.000,1.441E-23
10841.000,1.448E-23
10842.000,1.456E-23
10843.000,1.454E-23
10844.000,1.453E-23
10845.000,1.451E-23
10846.000,1.453E-23
10847.000,1.456E-23
10848.000,1.458E-23
10849.000,1.456E-23
10850.000,1.454E-23
10851.000,1.452E-23
10852.000,1.450E-23
10853.000,1.452E-23
10854.000,1.454E-23
10855.000,1.456E-23
10856.000,1.460E-23
10857.000,1.463E-23
10858.000,1.467E-23
10859.000,1.470E-23
10860.000,1.473E-23
10861.000,1.476E-23
10862.000,1.478E-23
10863.000,1.479E-23
10864.000,1.481E-23
10865.000,1.482E-23
10866.000,1.481E-23
10867.000,1.479E-23
10868.000,1.478E-23
10869.000,1.481E-23
10870.000,1.484E-23
10871.000,1.487E-23
10872.000,1.491E-23
10873.000,1.495E-23
10874.000,1.499E-23
10875.000,1.501E-23
10876.000,1.502E-23
10877.000,1.504E-23
10878.000,1.506E-23
10879.000,1.505E-23
10880.000,1.503E-23
10881.000,1.502E-23
10882.000,1.494E-23
10883.000,1.486E-23
10884.000,1.478E-23
10885.000,1.478E-23
10886.000,1.479E-23
10887.000,1.479E-23
10888.000,1.480E-23
10889.000,1.479E-23
10890.000,1.477E-23
10891.000,1.476E-23
10892.000,1.482E-23
10893.000,1.487E-23
10894.000,1.493E-23
10895.000,1.497E-23
10896.000,1.501E-23
10897.000,1.505E-23
10898.000,1.497E-23
10899.000,1.489E-23
10900.000,1.482E-23
10901.000,1.474E-23
10902.000,1.226E-23
10903.000,9.773E-24
10904.000,7.290E-24
10905.000,7.451E-24
10906.000,7.613E-24
10907.000,7.774E-24
10908.000,9.768E-24
10909.000,1.176E-23
10910.000,1.376E-23
10911.000,1.575E-23
10912.000,1.585E-23
10913.000,1.596E-23
10914.000,1.606E-23
10915.000,1.613E-23
10916.000,1.621E-23
10917.000,1.628E-23
10918.000,1.637E-23
10919.000,1.647E-23
10920.000,1.657E-23
10921.000,1.666E-23
10922.000,1.678E-23
10923.000,1.689E-23
10924.000,1.701E-23
10925.000,1.715E-23
10926.000,1.728E-23
10927.000,1.742E-23
10928.000,1.758E-23
10929.000,1.773E-23
10930.000,1.788E-23
10931.000,1.804E-23
10932.000,1.816E-23
10933.000,1.828E-23
10934.000,1.840E-23
10935.000,1.846E-23
10936.000,1.853E-23
10937.000,1.859E-23
10938.000,1.870E-23
10939.000,1.881E-23
10940.000,1.892E-23
10941.000,1.897E-23
10942.000,1.902E-23
10943.000,1.907E-23
10944.000,1.912E-23
10945.000,1.920E-23
10946.000,1.928E-23
10947.000,1.936E-23
10948.000,1.946E-23
10949.000,1.955E-23
10950.000,1.965E-23
10951.000,1.972E-23
10952.000,1.979E-23
10953.000,1.985E-23
10954.000,1.992E-23
10955.000,2.005E-23
10956.000,2.017E-23
10957.000,2.030E-23
10958.000,2.050E-23
10959.000,2.071E-23
10960.000,2.091E-23
10961.000,2.106E-23
10962.000,2.122E-23
10963.000,2.138E-23
10964.000,2.153E-23
10965.000,2.166E-23
10966.000,2.178E-23
10967.000,2.191E-23
10968.000,2.207E-23
10969.000,2.222E-23
10970.000,2.238E-23
10971.000,2.255E-23
10972.000,2.271E-23
10973.000,2.287E-23
10974.000,2.304E-23
10975.000,2.330E-23
10976.000,2.357E-23
10977.000,2.383E-23
10978.000,2.404E-23
10979.000,2.425E-23
10980.000,2.446E-23
10981.000,2.467E-23
10982.000,2.487E-23
10983.000,2.506E-23
10984.000,2.526E-23
10985.000,2.551E-23
10986.000,2.575E-23
10987.000,2.600E-23
10988.000,2.617E-23
10989.000,2.633E-23
10990.000,2.649E-23
10991.000,2.666E-23
10992.000,2.685E-23
10993.000,2.703E-23
10994.000,2.722E-23
10995.000,2.748E-23
10996.000,2.773E-23
10997.000,2.799E-23
10998.000,2.819E-23
10999.000,2.838E-23
11000.000,2.857E-23
11001.000,2.877E-23
11002.000,2.906E-23
11003.000,2.934E-23
11004.000,2.963E-23
11005.000,2.997E-23
11006.000,3.030E-23
11007.000,3.064E-23
11008.000,3.085E-23
11009.000,3.106E-23
11010.000,3.128E-23
11011.000,3.149E-23
11012.000,3.196E-23
11013.000,3.243E-23
11014.000,3.290E-23
11015.000,3.325E-23
11016.000,3.360E-23
11017.000,3.394E-23
11018.000,3.429E-23
11019.000,3.470E-23
11020.000,3.511E-23
11021.000,3.552E-23
11022.000,3.582E-23
11023.000,3.611E-23
11024.000,3.641E-23
11025.000,3.669E-23
11026.000,3.697E-23
11027.000,3.724E-23
11028.000,3.752E-23
11029.000,3.786E-23
11030.000,3.820E-23
11031.000,3.854E-23
11032.000,3.883E-23
11033.000,3.912E-23
11034.000,3.941E-23
11035.000,3.968E-23
11036.000,3.995E-23
11037.000,4.021E-23
11038.000,4.048E-23
11039.000,4.082E-23
11040.000,4.116E-23
11041.000,4.150E-23
11042.000,4.178E-23
11043.000,4.206E-23
11044.000,4.234E-23
11045.000,4.262E-23
11046.000,4.297E-23
11047.000,4.331E-23
11048.000,4.366E-23
11049.000,4.409E-23
11050.000,4.451E-23
11051.000,4.494E-23
11052.000,4.537E-23
11053.000,4.580E-23
11054.000,4.624E-23
11055.000,4.667E-23
11056.000,4.741E-23
11057.000,4.816E-23
11058.000,4.890E-23
11059.000,4.932E-23
11060.000,4.974E-23
11061.000,5.016E-23
11062.000,5.058E-23
11063.000,5.078E-23
11064.000,5.098E-23
11065.000,5.118E-23
11066.000,5.143E-23
11067.000,5.169E-23
11068.000,5.194E-23
11069.000,5.224E-23
11070.000,5.253E-23
11071.000,5.283E-23
11072.000,5.313E-23
11073.000,5.364E-23
11074.000,5.416E-23
11075.000,5.467E-23
11076.000,5.501E-23
11077.000,5.535E-23
11078.000,5.570E-23
11079.000,5.604E-23
11080.000,5.658E-23
11081.000,5.713E-23
11082.000,5.767E-23
11083.000,5.818E-23
11084.000,5.869E-23
11085.000,5.920E-23
11086.000,5.960E-23
11087.000,6.000E-23
11088.000,6.041E-23
11089.000,6.081E-23
11090.000,6.121E-23
11091.000,6.161E-23
11092.000,6.201E-23
11093.000,6.235E-23
11094.000,6.268E-23
11095.000,6.301E-23
11096.000,6.335E-23
11097.000,6.374E-23
11098.000,6.412E-23
11099.000,6.451E-23
11100.000,6.489E-23
11101.000,6.526E-23
11102.000,6.564E-23
11103.000,6.602E-23
11104.000,6.633E-23
11105.000,6.664E-23
11106.000,6.695E-23
11107.000,6.725E-23
11108.000,6.754E-23
11109.000,6.784E-23
11110.000,6.799E-23
11111.000,6.815E-23
11112.000,6.831E-23
11113.000,6.846E-23
11114.000,6.881E-23
11115.000,6.917E-23
11116.000,6.952E-23
11117.000,6.968E-23
11118.000,6.983E-23
11119.000,6.999E-23
11120.000,7.015E-23
11121.000,7.039E-23
11122.000,7.064E-23
11123.000,7.088E-23
11124.000,7.109E-23
11125.000,7.131E-23
11126.000,7.153E-23
11127.000,7.174E-23
11128.000,7.198E-23
11129.000,7.222E-23
11130.000,7.246E-23
11131.000,7.255E-23
11132.000,7.263E-23
11133.000,7.272E-23
11134.000,7.281E-23
11135.000,7.288E-23
11136.000,7.295E-23
11137.000,7.302E-23
11138.000,7.303E-23
11139.000,7.304E-23
11140.000,7.304E-23
11141.000,7.305E-23
11142.000,7.292E-23
11143.000,7.280E-23
11144.000,7.267E-23
11145.000,7.239E-23
11146.000,7.210E-23
11147.000,7.182E-23
11148.000,7.152E-23
11149.000,7.122E-23
11150.000,7.092E-23
11151.000,7.062E-23
11152.000,7.015E-23
11153.000,6.967E-23
11154.000,6.920E-23
11155.000,6.887E-23
11156.000,6.855E-23
11157.000,6.822E-23
11158.000,6.790E-23
11159.000,6.744E-23
11160.000,6.698E-23
11161.000,6.652E-23
11162.000,6.621E-23
11163.000,6.590E-23
11164.000,6.560E-23
11165.000,6.529E-23
11166.000,6.491E-23
11167.000,6.453E-23
11168.000,6.415E-23
11169.000,6.388E-23
11170.000,6.361E-23
11171.000,6.334E-23
11172.000,6.307E-23
11173.000,6.257E-23
11174.000,6.206E-23
11175.000,6.156E-23
11176.000,6.115E-23
11177.000,6.074E-23
11178.000,6.032E-23
11179.000,5.991E-23
11180.000,5.912E-23
11181.000,5.832E-23
11182.000,5.753E-23
11183.000,5.702E-23
11184.000,5.651E-23
11185.000,5.601E-23
11186.000,5.550E-23
11187.000,5.494E-23
11188.000,5.437E-23
11189.000,5.381E-23
11190.000,5.360E-23
11191.000,5.340E-23
11192.000,5.319E-23
11193.000,5.298E-23
11194.000,5.273E-23
11195.000,5.247E-23
11196.000,5.222E-23
11197.000,5.206E-23
11198.000,5.189E-23
11199.000,5.173E-23
11200.000,5.157E-23
11201.000,5.137E-23
11202.000,5.116E-23
11203.000,5.096E-23
11204.000,5.088E-23
11205.000,5.080E-23
11206.000,5.072E-23
11207.000,5.064E-23
11208.000,5.056E-23
11209.000,5.047E-23
11210.000,5.039E-23
11211.000,5.045E-23
11212.000,5.052E-23
11213.000,5.058E-23
11214.000,5.064E-23
11215.000,5.088E-23
11216.000,5.113E-23
11217.000,5.137E-23
11218.000,5.169E-23
11219.000,5.201E-23
11220.000,5.234E-23
11221.000,5.266E-23
11222.000,5.312E-23
11223.000,5.358E-23
11224.000,5.404E-23
11225.000,5.432E-23
11226.000,5.459E-23
11227.000,5.486E-23
11228.000,5.514E-23
11229.000,5.530E-23
11230.000,5.547E-23
11231.000,5.563E-23
11232.000,5.573E-23
11233.000,5.584E-23
11234.000,5.594E-23
11235.000,5.604E-23
11236.000,5.603E-23
11237.000,5.603E-23
11238.000,5.602E-23
11239.000,5.605E-23
11240.000,5.608E-23
11241.000,5.611E-23
11242.000,5.614E-23
11243.000,5.614E-23
11244.000,5.613E-23
11245.000,5.613E-23
11246.000,5.608E-23
11247.000,5.603E-23
11248.000,5.599E-23
11249.000,5.594E-23
11250.000,5.590E-23
11251.000,5.586E-23
11252.000,5.582E-23
11253.000,5.578E-23
11254.000,5.572E-23
11255.000,5.565E-23
11256.000,5.559E-23
11257.000,5.550E-23
11258.000,5.542E-23
11259.000,5.534E-23
11260.000,5.525E-23
11261.000,5.509E-23
11262.000,5.494E-23
11263.000,5.478E-23
11264.000,5.466E-23
11265.000,5.455E-23
11266.000,5.443E-23
11267.000,5.432E-23
11268.000,5.430E-23
11269.000,5.427E-23
11270.000,5.425E-23
11271.000,5.417E-23
11272.000,5.410E-23
11273.000,5.403E-23
11274.000,5.395E-23
11275.000,5.387E-23
11276.000,5.380E-23
11277.000,5.372E-23
11278.000,5.360E-23
11279.000,5.348E-23
11280.000,5.336E-23
11281.000,5.324E-23
11282.000,5.307E-23
11283.000,5.289E-23
11284.000,5.272E-23
11285.000,5.255E-23
11286.000,5.227E-23
11287.000,5.200E-23
11288.000,5.172E-23
11289.000,5.156E-23
11290.000,5.139E-23
11291.000,5.122E-23
11292.000,5.106E-23
11293.000,5.074E-23
11294.000,5.043E-23
11295.000,5.011E-23
11296.000,4.986E-23
11297.000,4.962E-23
11298.000,4.937E-23
11299.000,4.912E-23
11300.000,4.881E-23
11301.000,4.851E-23
11302.000,4.820E-23
11303.000,4.798E-23
11304.000,4.777E-23
11305.000,4.755E-23
11306.000,4.733E-23
11307.000,4.718E-23
11308.000,4.703E-23
11309.000,4.687E-23
11310.000,4.672E-23
11311.000,4.644E-23
11312.000,4.615E-23
11313.000,4.587E-23
11314.000,4.571E-23
11315.000,4.555E-23
11316.000,4.539E-23
11317.000,4.523E-23
11318.000,4.497E-23
11319.000,4.470E-23
11320.000,4.444E-23
11321.000,4.428E-23
11322.000,4.412E-23
11323.000,4.396E-23
11324.000,4.380E-23
11325.000,4.368E-23
11326.000,4.357E-23
11327.000,4.346E-23
11328.000,4.334E-23
11329.000,4.318E-23
11330.000,4.303E-23
11331.000,4.287E-23
11332.000,4.274E-23
11333.000,4.262E-23
11334.000,4.250E-23
11335.000,4.237E-23
11336.000,4.219E-23
11337.000,4.202E-23
11338.000,4.184E-23
11339.000,4.177E-23
11340.000,4.170E-23
11341.000,4.162E-23
11342.000,4.155E-23
11343.000,4.153E-23
11344.000,4.151E-23
11345.000,4.150E-23
11346.000,4.148E-23
11347.000,4.144E-23
11348.000,4.139E-23
11349.000,4.135E-23
11350.000,4.129E-23
11351.000,4.122E-23
11352.000,4.116E-23
11353.000,4.110E-23
11354.000,4.097E-23
11355.000,4.084E-23
11356.000,4.071E-23
11357.000,4.037E-23
11358.000,4.003E-23
11359.000,3.969E-23
11360.000,3.935E-23
11361.000,3.907E-23
11362.000,3.879E-23
11363.000,3.851E-23
11364.000,3.823E-23
11365.000,3.817E-23
11366.000,3.811E-23
11367.000,3.805E-23
11368.000,3.805E-23
11369.000,3.805E-23
11370.000,3.804E-23
11371.000,3.804E-23
11372.000,3.805E-23
11373.000,3.806E-23
11374.000,3.806E-23
11375.000,3.807E-23
11376.000,3.801E-23
11377.000,3.794E-23
11378.000,3.788E-23
11379.000,3.789E-23
11380.000,3.790E-23
11381.000,3.791E-23
11382.000,3.792E-23
11383.000,3.786E-23
11384.000,3.780E-23
11385.000,3.774E-23
11386.000,3.765E-23
11387.000,3.757E-23
11388.000,3.748E-23
11389.000,3.739E-23
11390.000,3.737E-23
11391.000,3.734E-23
11392.000,3.732E-23
11393.000,3.729E-23
11394.000,3.722E-23
11395.000,3.715E-23
11396.000,3.708E-23
11397.000,3.709E-23
11398.000,3.709E-23
11399.000,3.710E-23
11400.000,3.711E-23
11401.000,3.703E-23
11402.000,3.695E-23
11403.000,3.687E-23
11404.000,3.679E-23
11405.000,3.680E-23
11406.000,3.682E-23
11407.000,3.683E-23
11408.000,3.685E-23
11409.000,3.688E-23
11410.000,3.690E-23
11411.000,3.692E-23
11412.000,3.692E-23
11413.000,3.691E-23
11414.000,3.691E-23
11415.000,3.690E-23
11416.000,3.692E-23
11417.000,3.695E-23
11418.000,3.697E-23
11419.000,3.698E-23
11420.000,3.699E-23
11421.000,3.701E-23
11422.000,3.702E-23
11423.000,3.704E-23
11424.000,3.706E-23
11425.000,3.708E-23
11426.000,3.710E-23
11427.000,3.712E-23
11428.000,3.715E-23
11429.000,3.717E-23
11430.000,3.718E-23
11431.000,3.720E-23
11432.000,3.721E-23
11433.000,3.723E-23
11434.000,3.729E-23
11435.000,3.735E-23
11436.000,3.742E-23
11437.000,3.748E-23
11438.000,3.760E-23
11439.000,3.772E-23
11440.000,3.784E-23
11441.000,3.794E-23
11442.000,3.805E-23
11443.000,3.815E-23
11444.000,3.825E-23
11445.000,3.830E-23
11446.000,3.835E-23
11447.000,3.840E-23
11448.000,3.845E-23
11449.000,3.857E-23
11450.000,3.868E-23
11451.000,3.880E-23
11452.000,3.890E-23
11453.000,3.900E-23
11454.000,3.911E-23
11455.000,3.921E-23
11456.000,3.934E-23
11457.000,3.946E-23
11458.000,3.959E-23
11459.000,3.972E-23
11460.000,3.985E-23
11461.000,3.998E-23
11462.000,4.012E-23
11463.000,4.025E-23
11464.000,4.040E-23
11465.000,4.055E-23
11466.000,4.070E-23
11467.000,4.079E-23
11468.000,4.089E-23
11469.000,4.099E-23
11470.000,4.108E-23
11471.000,4.129E-23
11472.000,4.150E-23
11473.000,4.171E-23
11474.000,4.192E-23
11475.000,4.209E-23
11476.000,4.226E-23
11477.000,4.243E-23
11478.000,4.265E-23
11479.000,4.287E-23
11480.000,4.308E-23
11481.000,4.330E-23
11482.000,4.351E-23
11483.000,4.371E-23
11484.000,4.392E-23
11485.000,4.413E-23
11486.000,4.434E-23
11487.000,4.455E-23
11488.000,4.475E-23
11489.000,4.496E-23
11490.000,4.520E-23
11491.000,4.543E-23
11492.000,4.567E-23
11493.000,4.586E-23
11494.000,4.605E-23
11495.000,4.625E-23
11496.000,4.644E-23
11497.000,4.671E-23
11498.000,4.699E-23
11499.000,4.726E-23
11500.000,4.753E-23
11501.000,4.785E-23
11502.000,4.817E-23
11503.000,4.849E-23
11504.000,4.876E-23
11505.000,4.904E-23
11506.000,4.931E-23
11507.000,4.959E-23
11508.000,4.990E-23
11509.000,5.022E-23
11510.000,5.053E-23
11511.000,5.085E-23
11512.000,5.114E-23
11513.000,5.142E-23
11514.000,5.171E-23
11515.000,5.200E-23
11516.000,5.236E-23
11517.000,5.272E-23
11518.000,5.308E-23
11519.000,5.340E-23
11520.000,5.371E-23
11521.000,5.403E-23
11522.000,5.435E-23
11523.000,5.470E-23
11524.000,5.506E-23
11525.000,5.542E-23
11526.000,5.577E-23
11527.000,5.611E-23
11528.000,5.645E-23
11529.000,5.679E-23
11530.000,5.713E-23
11531.000,5.764E-23
11532.000,5.814E-23
11533.000,5.865E-23
11534.000,5.905E-23
11535.000,5.945E-23
11536.000,5.986E-23
11537.000,6.026E-23
11538.000,6.065E-23
11539.000,6.104E-23
11540.000,6.142E-23
11541.000,6.181E-23
11542.000,6.222E-23
11543.000,6.263E-23
11544.000,6.304E-23
11545.000,6.345E-23
11546.000,6.407E-23
11547.000,6.469E-23
11548.000,6.531E-23
11549.000,6.575E-23
11550.000,6.619E-23
11551.000,6.663E-23
11552.000,6.707E-23
11553.000,6.753E-23
11554.000,6.798E-23
11555.000,6.844E-23
11556.000,6.889E-23
11557.000,6.937E-23
11558.000,6.985E-23
11559.000,7.032E-23
11560.000,7.080E-23
11561.000,7.132E-23
11562.000,7.184E-23
11563.000,7.236E-23
11564.000,7.288E-23
11565.000,7.361E-23
11566.000,7.435E-23
11567.000,7.508E-23
11568.000,7.554E-23
11569.000,7.601E-23
11570.000,7.647E-23
11571.000,7.694E-23
11572.000,7.754E-23
11573.000,7.814E-23
11574.000,7.873E-23
11575.000,7.933E-23
11576.000,7.997E-23
11577.000,8.062E-23
11578.000,8.126E-23
11579.000,8.190E-23
11580.000,8.275E-23
11581.000,8.359E-23
11582.000,8.444E-23
11583.000,8.511E-23
11584.000,8.578E-23
11585.000,8.645E-23
11586.000,8.712E-23
11587.000,8.792E-23
11588.000,8.872E-23
11589.000,8.953E-23
11590.000,9.033E-23
11591.000,9.115E-23
11592.000,9.196E-23
11593.000,9.278E-23
11594.000,9.360E-23
11595.000,9.445E-23
11596.000,9.530E-23
11597.000,9.616E-23
11598.000,9.701E-23
11599.000,9.783E-23
11600.000,9.865E-23
11601.000,9.948E-23
11602.000,1.003E-22
11603.000,1.014E-22
11604.000,1.026E-22
11605.000,1.037E-22
11606.000,1.045E-22
11607.000,1.054E-22
11608.000,1.062E-22
11609.000,1.070E-22
11610.000,1.078E-22
11611.000,1.086E-22
11612.000,1.093E-22
11613.000,1.101E-22
11614.000,1.109E-22
11615.000,1.117E-22
11616.000,1.125E-22
11617.000,1.133E-22
11618.000,1.140E-22
11619.000,1.147E-22
11620.000,1.153E-22
11621.000,1.160E-22
11622.000,1.169E-22
11623.000,1.179E-22
11624.000,1.188E-22
11625.000,1.195E-22
11626.000,1.201E-22
11627.000,1.208E-22
11628.000,1.215E-22
11629.000,1.221E-22
11630.000,1.228E-22
11631.000,1.234E-22
11632.000,1.240E-22
11633.000,1.246E-22
11634.000,1.253E-22
11635.000,1.260E-22
11636.000,1.266E-22
11637.000,1.272E-22
11638.000,1.279E-22
11639.000,1.285E-22
11640.000,1.291E-22
11641.000,1.297E-22
11642.000,1.302E-22
11643.000,1.308E-22
11644.000,1.314E-22
11645.000,1.322E-22
11646.000,1.329E-22
11647.000,1.337E-22
11648.000,1.343E-22
11649.000,1.349E-22
11650.000,1.356E-22
11651.000,1.362E-22
11652.000,1.367E-22
11653.000,1.372E-22
11654.000,1.377E-22
11655.000,1.382E-22
11656.000,1.387E-22
11657.000,1.392E-22
11658.000,1.396E-22
11659.000,1.401E-22
11660.000,1.407E-22
11661.000,1.413E-22
11662.000,1.418E-22
11663.000,1.424E-22
11664.000,1.430E-22
11665.000,1.435E-22
11666.000,1.440E-22
11667.000,1.446E-22
11668.000,1.452E-22
11669.000,1.458E-22
11670.000,1.463E-22
11671.000,1.469E-22
11672.000,1.476E-22
11673.000,1.484E-22
11674.000,1.491E-22
11675.000,1.497E-22
11676.000,1.502E-22
11677.000,1.507E-22
11678.000,1.513E-22
11679.000,1.519E-22
11680.000,1.524E-22
11681.000,1.529E-22
11682.000,1.535E-22
