wavenumber[1/cm],cross section[cm^2]
837.9322529705528,1.443e-18
837.9443059066643,1.446e-18
837.9563588427759,1.442e-18
837.9684117788875,1.447e-18
837.9804647149991,1.46e-18
837.9925176511107,1.462e-18
838.0045705872222,1.458e-18
838.0166235233339,1.462e-18
838.0286764594455,1.472e-18
838.040729395557,1.477e-18
838.0527823316686,1.473e-18
838.0648352677803,1.476e-18
838.0768882038918,1.482e-18
838.0889411400034,1.48e-18
838.100994076115,1.476e-18
838.1130470122266,1.481e-18
838.1250999483382,1.49e-18
838.1371528844497,1.496e-18
838.1492058205613,1.496e-18
838.161258756673,1.494e-18
838.1733116927845,1.495e-18
838.1853646288961,1.499e-18
838.1974175650078,1.5e-18
838.2094705011193,1.496e-18
838.2215234372309,1.498e-18
838.2335763733424,1.508e-18
838.2456293094541,1.514e-18
838.2576822455657,1.509e-18
838.2697351816772,1.505e-18
838.2817881177888,1.516e-18
838.2938410539005,1.531e-18
838.305893990012,1.529e-18
838.3179469261236,1.52e-18
838.3299998622352,1.528e-18
838.3420527983468,1.54e-18
838.3541057344584,1.543e-18
838.3661586705699,1.549e-18
838.3782116066816,1.546e-18
838.3902645427931,1.536e-18
838.4023174789047,1.545e-18
838.4143704150163,1.558e-18
838.4264233511279,1.559e-18
838.4384762872395,1.56e-18
838.450529223351,1.561e-18
838.4625821594627,1.559e-18
838.4746350955743,1.562e-18
838.4866880316858,1.563e-18
838.4987409677974,1.563e-18
838.5107939039091,1.57e-18
838.5228468400206,1.579e-18
838.5348997761322,1.589e-18
838.5469527122438,1.591e-18
838.5590056483554,1.585e-18
838.571058584467,1.588e-18
838.5831115205785,1.592e-18
838.5951644566901,1.593e-18
838.6072173928018,1.606e-18
838.6192703289133,1.614e-18
838.6313232650249,1.608e-18
838.6433762011366,1.608e-18
838.6554291372481,1.615e-18
838.6674820733597,1.626e-18
838.6795350094712,1.638e-18
838.6915879455829,1.635e-18
838.7036408816945,1.631e-18
838.715693817806,1.64e-18
838.7277467539177,1.646e-18
838.7397996900293,1.643e-18
838.7518526261408,1.644e-18
838.7639055622524,1.646e-18
838.775958498364,1.648e-18
838.7880114344756,1.649e-18
838.8000643705872,1.652e-18
838.8121173066987,1.653e-18
838.8241702428104,1.653e-18
838.836223178922,1.665e-18
838.8482761150335,1.679e-18
838.8603290511451,1.671e-18
838.8723819872567,1.669e-18
838.8844349233683,1.682e-18
838.8964878594799,1.686e-18
838.9085407955915,1.69e-18
838.9205937317031,1.699e-18
838.9326466678147,1.701e-18
838.9446996039262,1.711e-18
838.9567525400379,1.717e-18
838.9688054761494,1.705e-18
838.980858412261,1.713e-18
838.9929113483726,1.735e-18
839.0049642844842,1.732e-18
839.0170172205958,1.727e-18
839.0290701567073,1.733e-18
839.041123092819,1.735e-18
839.0531760289306,1.746e-18
839.0652289650421,1.754e-18
839.0772819011537,1.75e-18
839.0893348372654,1.759e-18
839.1013877733769,1.771e-18
839.1134407094885,1.766e-18
839.1254936456,1.769e-18
839.1375465817117,1.773e-18
839.1495995178233,1.772e-18
839.1616524539348,1.783e-18
839.1737053900465,1.792e-18
839.1857583261581,1.79e-18
839.1978112622696,1.8e-18
839.2098641983812,1.809e-18
839.2219171344929,1.807e-18
839.2339700706044,1.811e-18
839.246023006716,1.815e-18
839.2580759428275,1.816e-18
839.2701288789392,1.823e-18
839.2821818150508,1.824e-18
839.2942347511623,1.827e-18
839.3062876872739,1.838e-18
839.3183406233856,1.839e-18
839.3303935594971,1.841e-18
839.3424464956087,1.854e-18
839.3544994317203,1.856e-18
839.3665523678319,1.861e-18
839.3786053039435,1.871e-18
839.390658240055,1.866e-18
839.4027111761667,1.864e-18
839.4147641122782,1.874e-18
839.4268170483898,1.875e-18
839.4388699845014,1.883e-18
839.450922920613,1.9e-18
839.4629758567246,1.894e-18
839.4750287928362,1.884e-18
839.4870817289478,1.894e-18
839.4991346650594,1.908e-18
839.511187601171,1.908e-18
839.5232405372825,1.909e-18
839.5352934733942,1.912e-18
839.5473464095057,1.912e-18
839.5593993456173,1.914e-18
839.5714522817289,1.926e-18
839.5835052178405,1.932e-18
839.5955581539521,1.934e-18
839.6076110900636,1.94e-18
839.6196640261753,1.942e-18
839.6317169622869,1.943e-18
839.6437698983984,1.955e-18
839.65582283451,1.963e-18
839.6678757706217,1.96e-18
839.6799287067332,1.963e-18
839.6919816428448,1.973e-18
839.7040345789563,1.984e-18
839.716087515068,1.989e-18
839.7281404511796,1.993e-18
839.7401933872911,2.003e-18
839.7522463234028,2.011e-18
839.7642992595144,2.009e-18
839.7763521956259,2.011e-18
839.7884051317375,2.028e-18
839.8004580678491,2.039e-18
839.8125110039607,2.031e-18
839.8245639400723,2.028e-18
839.8366168761838,2.042e-18
839.8486698122955,2.055e-18
839.860722748407,2.055e-18
839.8727756845186,2.051e-18
839.8848286206303,2.055e-18
839.8968815567418,2.065e-18
839.9089344928534,2.067e-18
839.920987428965,2.066e-18
839.9330403650766,2.082e-18
839.9450933011882,2.091e-18
839.9571462372998,2.084e-18
839.9691991734113,2.093e-18
839.981252109523,2.107e-18
839.9933050456345,2.109e-18
840.0053579817461,2.119e-18
840.0174109178577,2.127e-18
840.0294638539693,2.123e-18
840.0415167900809,2.131e-18
840.0535697261924,2.14e-18
840.0656226623041,2.14e-18
840.0776755984157,2.15e-18
840.0897285345272,2.159e-18
840.1017814706388,2.157e-18
840.1138344067505,2.156e-18
840.125887342862,2.164e-18
840.1379402789736,2.175e-18
840.1499932150851,2.174e-18
840.1620461511968,2.175e-18
840.1740990873084,2.196e-18
840.1861520234199,2.202e-18
840.1982049595316,2.188e-18
840.2102578956432,2.196e-18
840.2223108317547,2.205e-18
840.2343637678663,2.201e-18
840.246416703978,2.219e-18
840.2584696400895,2.233e-18
840.2705225762011,2.228e-18
840.2825755123126,2.234e-18
840.2946284484243,2.242e-18
840.3066813845359,2.244e-18
840.3187343206474,2.253e-18
840.3307872567591,2.256e-18
840.3428401928707,2.26e-18
840.3548931289822,2.275e-18
840.3669460650938,2.28e-18
840.3789990012054,2.281e-18
840.391051937317,2.289e-18
840.4031048734286,2.287e-18
840.4151578095401,2.293e-18
840.4272107456518,2.31e-18
840.4392636817634,2.313e-18
840.4513166178749,2.315e-18
840.4633695539865,2.32e-18
840.4754224900981,2.316e-18
840.4874754262097,2.324e-18
840.4995283623213,2.338e-18
840.5115812984329,2.337e-18
840.5236342345445,2.344e-18
840.535687170656,2.36e-18
840.5477401067676,2.355e-18
840.5597930428793,2.349e-18
840.5718459789908,2.363e-18
840.5838989151024,2.376e-18
840.595951851214,2.382e-18
840.6080047873256,2.39e-18
840.6200577234372,2.391e-18
840.6321106595487,2.391e-18
840.6441635956604,2.398e-18
840.656216531772,2.405e-18
840.6682694678835,2.416e-18
840.6803224039951,2.43e-18
840.6923753401068,2.434e-18
840.7044282762183,2.43e-18
840.7164812123299,2.434e-18
840.7285341484414,2.451e-18
840.7405870845531,2.463e-18
840.7526400206647,2.459e-18
840.7646929567762,2.462e-18
840.7767458928879,2.477e-18
840.7887988289995,2.48e-18
840.800851765111,2.483e-18
840.8129047012226,2.492e-18
840.8249576373343,2.481e-18
840.8370105734458,2.48e-18
840.8490635095574,2.51e-18
840.8611164456689,2.519e-18
840.8731693817806,2.51e-18
840.8852223178922,2.528e-18
840.8972752540037,2.539e-18
840.9093281901154,2.531e-18
840.921381126227,2.544e-18
840.9334340623385,2.555e-18
840.9454869984501,2.545e-18
840.9575399345617,2.553e-18
840.9695928706733,2.571e-18
840.9816458067849,2.571e-18
840.9936987428964,2.571e-18
841.0057516790081,2.579e-18
841.0178046151196,2.588e-18
841.0298575512312,2.61e-18
841.0419104873429,2.63e-18
841.0539634234544,2.624e-18
841.066016359566,2.614e-18
841.0780692956776,2.618e-18
841.0901222317892,2.63e-18
841.1021751679008,2.647e-18
841.1142281040123,2.653e-18
841.1262810401239,2.651e-18
841.1383339762356,2.655e-18
841.1503869123471,2.659e-18
841.1624398484587,2.665e-18
841.1744927845702,2.676e-18
841.1865457206819,2.673e-18
841.1985986567935,2.672e-18
841.210651592905,2.69e-18
841.2227045290167,2.699e-18
841.2347574651283,2.702e-18
841.2468104012398,2.708e-18
841.2588633373514,2.706e-18
841.2709162734631,2.711e-18
841.2829692095746,2.726e-18
841.2950221456862,2.731e-18
841.3070750817977,2.735e-18
841.3191280179094,2.75e-18
841.331180954021,2.757e-18
841.3432338901325,2.759e-18
841.3552868262442,2.765e-18
841.3673397623558,2.768e-18
841.3793926984673,2.762e-18
841.3914456345789,2.767e-18
841.4034985706905,2.797e-18
841.4155515068021,2.817e-18
841.4276044429137,2.808e-18
841.4396573790252,2.808e-18
841.4517103151369,2.821e-18
841.4637632512485,2.823e-18
841.47581618736,2.834e-18
841.4878691234717,2.844e-18
841.4999220595832,2.83e-18
841.5119749956948,2.829e-18
841.5240279318064,2.855e-18
841.536080867918,2.872e-18
841.5481338040296,2.876e-18
841.5601867401411,2.882e-18
841.5722396762527,2.892e-18
841.5842926123644,2.895e-18
841.5963455484759,2.889e-18
841.6083984845875,2.892e-18
841.620451420699,2.912e-18
841.6325043568107,2.92e-18
841.6445572929223,2.914e-18
841.6566102290338,2.92e-18
841.6686631651455,2.936e-18
841.6807161012571,2.949e-18
841.6927690373686,2.955e-18
841.7048219734802,2.955e-18
841.7168749095919,2.965e-18
841.7289278457034,2.979e-18
841.740980781815,2.978e-18
841.7530337179265,2.986e-18
841.7650866540382,3.01e-18
841.7771395901498,3.014e-18
841.7891925262613,3.019e-18
841.801245462373,3.045e-18
841.8132983984846,3.041e-18
841.8253513345961,3.029e-18
841.8374042707077,3.054e-18
841.8494572068194,3.061e-18
841.8615101429309,3.047e-18
841.8735630790425,3.065e-18
841.885616015154,3.07e-18
841.8976689512657,3.046e-18
841.9097218873773,3.053e-18
841.9217748234888,3.077e-18
841.9338277596005,3.083e-18
841.945880695712,3.093e-18
841.9579336318236,3.103e-18
841.9699865679352,3.104e-18
841.9820395040468,3.112e-18
841.9940924401584,3.12e-18
842.00614537627,3.118e-18
842.0181983123815,3.123e-18
842.0302512484932,3.138e-18
842.0423041846047,3.14e-18
842.0543571207163,3.133e-18
842.0664100568279,3.142e-18
842.0784629929395,3.161e-18
842.0905159290511,3.173e-18
842.1025688651627,3.178e-18
842.1146218012743,3.175e-18
842.1266747373859,3.188e-18
842.1387276734974,3.228e-18
842.150780609609,3.236e-18
842.1628335457207,3.21e-18
842.1748864818322,3.214e-18
842.1869394179438,3.226e-18
842.1989923540555,3.226e-18
842.211045290167,3.245e-18
842.2230982262786,3.259e-18
842.2351511623901,3.252e-18
842.2472040985018,3.256e-18
842.2592570346134,3.257e-18
842.2713099707249,3.255e-18
842.2833629068365,3.27e-18
842.2954158429482,3.296e-18
842.3074687790597,3.312e-18
842.3195217151713,3.305e-18
842.3315746512828,3.298e-18
842.3436275873945,3.322e-18
842.3556805235061,3.335e-18
842.3677334596176,3.325e-18
842.3797863957293,3.341e-18
842.3918393318409,3.361e-18
842.4038922679524,3.356e-18
842.415945204064,3.367e-18
842.4279981401756,3.391e-18
842.4400510762872,3.385e-18
842.4521040123988,3.378e-18
842.4641569485103,3.395e-18
842.476209884622,3.4e-18
842.4882628207336,3.399e-18
842.5003157568451,3.421e-18
842.5123686929568,3.434e-18
842.5244216290683,3.434e-18
842.5364745651799,3.443e-18
842.5485275012915,3.429e-18
842.5605804374031,3.417e-18
842.5726333735147,3.448e-18
842.5846863096262,3.449e-18
842.5967392457378,3.432e-18
842.6087921818495,3.469e-18
842.620845117961,3.487e-18
842.6328980540726,3.473e-18
842.6449509901843,3.493e-18
842.6570039262958,3.489e-18
842.6690568624074,3.468e-18
842.681109798519,3.505e-18
842.6931627346306,3.526e-18
842.7052156707422,3.502e-18
842.7172686068537,3.494e-18
842.7293215429653,3.493e-18
842.741374479077,3.518e-18
842.7534274151885,3.556e-18
842.7654803513001,3.541e-18
842.7775332874116,3.524e-18
842.7895862235233,3.555e-18
842.8016391596349,3.578e-18
842.8136920957464,3.593e-18
842.8257450318581,3.605e-18
842.8377979679697,3.588e-18
842.8498509040812,3.583e-18
842.8619038401928,3.609e-18
842.8739567763045,3.628e-18
842.886009712416,3.621e-18
842.8980626485276,3.599e-18
842.9101155846392,3.598e-18
842.9221685207508,3.623e-18
842.9342214568624,3.636e-18
842.9462743929739,3.638e-18
842.9583273290856,3.632e-18
842.9703802651972,3.625e-18
842.9824332013087,3.642e-18
842.9944861374203,3.663e-18
843.0065390735319,3.659e-18
843.0185920096435,3.664e-18
843.0306449457551,3.673e-18
843.0426978818666,3.658e-18
843.0547508179783,3.664e-18
843.0668037540898,3.71e-18
843.0788566902014,3.716e-18
843.0909096263131,3.682e-18
843.1029625624246,3.721e-18
843.1150154985362,3.78e-18
843.1270684346478,3.733e-18
843.1391213707594,3.7e-18
843.151174306871,3.743e-18
843.1632272429825,3.741e-18
843.1752801790941,3.729e-18
843.1873331152058,3.762e-18
843.1993860513173,3.749e-18
843.2114389874289,3.731e-18
843.2234919235405,3.774e-18
843.2355448596521,3.794e-18
843.2475977957637,3.797e-18
843.2596507318752,3.821e-18
843.2717036679869,3.819e-18
843.2837566040985,3.81e-18
843.29580954021,3.826e-18
843.3078624763216,3.821e-18
843.3199154124333,3.799e-18
843.3319683485448,3.815e-18
843.3440212846564,3.852e-18
843.356074220768,3.846e-18
843.3681271568796,3.845e-18
843.3801800929912,3.892e-18
843.3922330291027,3.892e-18
843.4042859652144,3.853e-18
843.416338901326,3.869e-18
843.4283918374375,3.88e-18
843.4404447735491,3.869e-18
843.4524977096607,3.904e-18
843.4645506457723,3.913e-18
843.4766035818839,3.892e-18
843.4886565179954,3.913e-18
843.5007094541071,3.932e-18
843.5127623902187,3.953e-18
843.5248153263302,3.976e-18
843.5368682624419,3.94e-18
843.5489211985534,3.939e-18
843.560974134665,3.977e-18
843.5730270707766,3.956e-18
843.5850800068882,3.961e-18
843.5971329429998,3.992e-18
843.6091858791114,3.968e-18
843.6212388152229,3.984e-18
843.6332917513346,4.008e-18
843.6453446874461,3.973e-18
843.6573976235577,4.007e-18
843.6694505596694,4.041e-18
843.6815034957809,3.98e-18
843.6935564318925,3.99e-18
843.705609368004,4.048e-18
843.7176623041157,4.021e-18
843.7297152402273,4.011e-18
843.7417681763388,4.048e-18
843.7538211124504,4.046e-18
843.7658740485621,4.048e-18
843.7779269846736,4.064e-18
843.7899799207852,4.043e-18
843.8020328568969,4.031e-18
843.8140857930084,4.058e-18
843.82613872912,4.072e-18
843.8381916652315,4.057e-18
843.8502446013432,4.06e-18
843.8622975374548,4.092e-18
843.8743504735663,4.102e-18
843.8864034096779,4.078e-18
843.8984563457896,4.075e-18
843.9105092819011,4.106e-18
843.9225622180127,4.115e-18
843.9346151541242,4.104e-18
843.9466680902359,4.119e-18
843.9587210263475,4.14e-18
843.970773962459,4.127e-18
843.9828268985707,4.122e-18
843.9948798346823,4.146e-18
844.0069327707938,4.147e-18
844.0189857069054,4.135e-18
844.031038643017,4.161e-18
844.0430915791286,4.192e-18
844.0551445152402,4.191e-18
844.0671974513518,4.183e-18
844.0792503874634,4.185e-18
844.091303323575,4.184e-18
844.1033562596865,4.176e-18
844.1154091957982,4.192e-18
844.1274621319097,4.21e-18
844.1395150680213,4.19e-18
844.1515680041329,4.196e-18
844.1636209402445,4.234e-18
844.1756738763561,4.204e-18
844.1877268124676,4.188e-18
844.1997797485792,4.26e-18
844.2118326846909,4.266e-18
844.2238856208024,4.218e-18
844.235938556914,4.244e-18
844.2479914930257,4.262e-18
844.2600444291372,4.238e-18
844.2720973652488,4.252e-18
844.2841503013603,4.26e-18
844.296203237472,4.24e-18
844.3082561735836,4.24e-18
844.3203091096951,4.253e-18
844.3323620458067,4.283e-18
844.3444149819184,4.308e-18
844.3564679180299,4.299e-18
844.3685208541415,4.291e-18
844.3805737902532,4.285e-18
844.3926267263647,4.283e-18
844.4046796624763,4.315e-18
844.4167325985878,4.335e-18
844.4287855346995,4.337e-18
844.4408384708111,4.352e-18
844.4528914069226,4.338e-18
844.4649443430342,4.325e-18
844.4769972791458,4.347e-18
844.4890502152574,4.337e-18
844.501103151369,4.335e-18
844.5131560874806,4.367e-18
844.5252090235922,4.346e-18
844.5372619597038,4.335e-18
844.5493148958153,4.367e-18
844.561367831927,4.342e-18
844.5734207680385,4.326e-18
844.5854737041501,4.371e-18
844.5975266402617,4.379e-18
844.6095795763733,4.362e-18
844.6216325124849,4.354e-18
844.6336854485965,4.351e-18
844.645738384708,4.376e-18
844.6577913208197,4.368e-18
844.6698442569312,4.324e-18
844.6818971930428,4.339e-18
844.6939501291545,4.367e-18
844.706003065266,4.369e-18
844.7180560013776,4.401e-18
844.7301089374891,4.413e-18
844.7421618736008,4.385e-18
844.7542148097124,4.387e-18
844.7662677458239,4.394e-18
844.7783206819356,4.4e-18
844.7903736180472,4.426e-18
844.8024265541587,4.414e-18
844.8144794902703,4.394e-18
844.826532426382,4.439e-18
844.8385853624935,4.469e-18
844.8506382986051,4.435e-18
844.8626912347166,4.42e-18
844.8747441708283,4.42e-18
844.8867971069399,4.406e-18
844.8988500430514,4.419e-18
844.910902979163,4.431e-18
844.9229559152747,4.407e-18
844.9350088513862,4.422e-18
844.9470617874978,4.45e-18
844.9591147236094,4.414e-18
844.971167659721,4.419e-18
844.9832205958326,4.492e-18
844.9952735319441,4.492e-18
845.0073264680558,4.463e-18
845.0193794041674,4.501e-18
845.0314323402789,4.523e-18
845.0434852763905,4.509e-18
845.0555382125021,4.515e-18
845.0675911486137,4.508e-18
845.0796440847253,4.488e-18
845.0916970208368,4.486e-18
845.1037499569485,4.495e-18
845.11580289306,4.526e-18
845.1278558291716,4.555e-18
845.1399087652833,4.527e-18
845.1519617013948,4.482e-18
845.1640146375064,4.477e-18
845.176067573618,4.513e-18
845.1881205097296,4.544e-18
845.2001734458412,4.53e-18
845.2122263819527,4.531e-18
845.2242793180644,4.562e-18
845.236332254176,4.533e-18
845.2483851902875,4.504e-18
845.2604381263991,4.543e-18
845.2724910625108,4.545e-18
845.2845439986223,4.516e-18
845.2965969347339,4.533e-18
845.3086498708454,4.534e-18
845.3207028069571,4.533e-18
845.3327557430687,4.586e-18
845.3448086791802,4.593e-18
845.3568616152918,4.552e-18
845.3689145514035,4.557e-18
845.380967487515,4.563e-18
845.3930204236266,4.551e-18
845.4050733597383,4.547e-18
845.4171262958498,4.511e-18
845.4291792319614,4.505e-18
845.4412321680729,4.56e-18
845.4532851041846,4.543e-18
845.4653380402962,4.502e-18
845.4773909764077,4.554e-18
845.4894439125193,4.578e-18
845.501496848631,4.533e-18
845.5135497847425,4.53e-18
845.5256027208541,4.522e-18
845.5376556569657,4.504e-18
845.5497085930773,4.549e-18
845.5617615291889,4.566e-18
845.5738144653004,4.531e-18
845.5858674014121,4.538e-18
845.5979203375236,4.534e-18
845.6099732736352,4.504e-18
845.6220262097468,4.529e-18
845.6340791458584,4.568e-18
845.64613208197,4.565e-18
845.6581850180816,4.56e-18
845.6702379541932,4.583e-18
845.6822908903048,4.609e-18
845.6943438264163,4.592e-18
845.7063967625279,4.571e-18
845.7184496986396,4.603e-18
845.7305026347511,4.606e-18
845.7425555708627,4.56e-18
845.7546085069743,4.564e-18
845.7666614430859,4.58e-18
845.7787143791975,4.561e-18
845.790767315309,4.569e-18
845.8028202514206,4.58e-18
845.8148731875323,4.566e-18
845.8269261236438,4.564e-18
845.8389790597554,4.572e-18
845.8510319958671,4.607e-18
845.8630849319786,4.65e-18
845.8751378680902,4.613e-18
845.8871908042017,4.569e-18
845.8992437403134,4.588e-18
845.911296676425,4.583e-18
845.9233496125365,4.584e-18
845.9354025486482,4.624e-18
845.9474554847598,4.611e-18
845.9595084208713,4.62e-18
845.9715613569829,4.69e-18
845.9836142930945,4.663e-18
845.9956672292061,4.603e-18
846.0077201653177,4.625e-18
846.0197731014292,4.633e-18
846.0318260375409,4.616e-18
846.0438789736525,4.62e-18
846.055931909764,4.612e-18
846.0679848458756,4.637e-18
846.0800377819872,4.671e-18
846.0920907180988,4.644e-18
846.1041436542104,4.647e-18
846.116196590322,4.681e-18
846.1282495264336,4.646e-18
846.1403024625452,4.612e-18
846.1523553986567,4.632e-18
846.1644083347684,4.659e-18
846.1764612708799,4.675e-18
846.1885142069915,4.638e-18
846.2005671431031,4.596e-18
846.2126200792147,4.641e-18
846.2246730153263,4.649e-18
846.2367259514378,4.575e-18
846.2487788875494,4.588e-18
846.2608318236611,4.637e-18
846.2728847597726,4.588e-18
846.2849376958842,4.547e-18
846.2969906319959,4.565e-18
846.3090435681074,4.572e-18
846.321096504219,4.571e-18
846.3331494403305,4.562e-18
846.3452023764422,4.541e-18
846.3572553125538,4.538e-18
846.3693082486653,4.54e-18
846.381361184777,4.543e-18
846.3934141208886,4.568e-18
846.4054670570001,4.565e-18
846.4175199931117,4.515e-18
846.4295729292234,4.495e-18
846.4416258653349,4.523e-18
846.4536788014465,4.547e-18
846.465731737558,4.544e-18
846.4777846736697,4.531e-18
846.4898376097813,4.534e-18
846.5018905458928,4.545e-18
846.5139434820044,4.54e-18
846.525996418116,4.543e-18
846.5380493542276,4.555e-18
846.5501022903392,4.531e-18
846.5621552264508,4.535e-18
846.5742081625624,4.593e-18
846.586261098674,4.583e-18
846.5983140347855,4.521e-18
846.6103669708972,4.532e-18
846.6224199070087,4.566e-18
846.6344728431203,4.56e-18
846.6465257792319,4.56e-18
846.6585787153435,4.557e-18
846.6706316514551,4.551e-18
846.6826845875667,4.573e-18
846.6947375236783,4.573e-18
846.7067904597899,4.543e-18
846.7188433959014,4.546e-18
846.730896332013,4.545e-18
846.7429492681247,4.508e-18
846.7550022042362,4.512e-18
846.7670551403478,4.573e-18
846.7791080764594,4.602e-18
846.791161012571,4.574e-18
846.8032139486826,4.549e-18
846.8152668847941,4.549e-18
846.8273198209058,4.548e-18
846.8393727570174,4.532e-18
846.8514256931289,4.526e-18
846.8634786292405,4.552e-18
846.8755315653522,4.58e-18
846.8875845014637,4.572e-18
846.8996374375753,4.556e-18
846.9116903736868,4.54e-18
846.9237433097985,4.521e-18
846.9357962459101,4.526e-18
846.9478491820216,4.53e-18
846.9599021181332,4.516e-18
846.9719550542449,4.535e-18
846.9840079903564,4.551e-18
846.996060926468,4.515e-18
847.0081138625796,4.497e-18
847.0201667986912,4.507e-18
847.0322197348028,4.503e-18
847.0442726709143,4.49e-18
847.056325607026,4.468e-18
847.0683785431376,4.466e-18
847.0804314792491,4.503e-18
847.0924844153608,4.521e-18
847.1045373514723,4.503e-18
847.1165902875839,4.464e-18
847.1286432236955,4.429e-18
847.1406961598071,4.458e-18
847.1527490959187,4.488e-18
847.1648020320303,4.445e-18
847.1768549681418,4.431e-18
847.1889079042535,4.446e-18
847.200960840365,4.413e-18
847.2130137764766,4.414e-18
847.2250667125882,4.433e-18
847.2371196486998,4.394e-18
847.2491725848114,4.396e-18
847.261225520923,4.437e-18
847.2732784570346,4.411e-18
847.2853313931462,4.377e-18
847.2973843292577,4.378e-18
847.3094372653693,4.364e-18
847.321490201481,4.355e-18
847.3335431375925,4.369e-18
847.3455960737041,4.381e-18
847.3576490098156,4.367e-18
847.3697019459273,4.33e-18
847.3817548820389,4.321e-18
847.3938078181504,4.343e-18
847.405860754262,4.344e-18
847.4179136903737,4.336e-18
847.4299666264852,4.334e-18
847.4420195625968,4.31e-18
847.4540724987085,4.305e-18
847.46612543482,4.341e-18
847.4781783709316,4.347e-18
847.4902313070431,4.316e-18
847.5022842431548,4.303e-18
847.5143371792664,4.299e-18
847.5263901153779,4.3e-18
847.5384430514896,4.327e-18
847.5504959876012,4.337e-18
847.5625489237127,4.316e-18
847.5746018598243,4.325e-18
847.5866547959359,4.353e-18
847.5987077320475,4.352e-18
847.6107606681591,4.351e-18
847.6228136042706,4.362e-18
847.6348665403823,4.36e-18
847.6469194764938,4.354e-18
847.6589724126054,4.353e-18
847.671025348717,4.371e-18
847.6830782848286,4.386e-18
847.6951312209402,4.356e-18
847.7071841570518,4.338e-18
847.7192370931634,4.364e-18
847.731290029275,4.365e-18
847.7433429653865,4.357e-18
847.7553959014981,4.38e-18
847.7674488376098,4.388e-18
847.7795017737213,4.371e-18
847.7915547098329,4.359e-18
847.8036076459445,4.35e-18
847.8156605820561,4.339e-18
847.8277135181677,4.324e-18
847.8397664542792,4.332e-18
847.8518193903909,4.352e-18
847.8638723265025,4.327e-18
847.875925262614,4.307e-18
847.8879781987256,4.326e-18
847.9000311348373,4.305e-18
847.9120840709488,4.284e-18
847.9241370070604,4.306e-18
847.9361899431719,4.281e-18
847.9482428792836,4.242e-18
847.9602958153952,4.26e-18
847.9723487515067,4.279e-18
847.9844016876184,4.282e-18
847.99645462373,4.275e-18
848.0085075598415,4.246e-18
848.0205604959531,4.233e-18
848.0326134320647,4.222e-18
848.0446663681763,4.204e-18
848.0567193042879,4.22e-18
848.0687722403994,4.23e-18
848.0808251765111,4.22e-18
848.0928781126227,4.223e-18
848.1049310487342,4.19e-18
848.1169839848458,4.145e-18
848.1290369209574,4.135e-18
848.141089857069,4.112e-18
848.1531427931806,4.108e-18
848.1651957292922,4.136e-18
848.1772486654038,4.111e-18
848.1893016015154,4.077e-18
848.2013545376269,4.089e-18
848.2134074737386,4.075e-18
848.2254604098501,4.047e-18
848.2375133459617,4.047e-18
848.2495662820734,4.035e-18
848.2616192181849,4.017e-18
848.2736721542965,4.013e-18
848.285725090408,3.999e-18
848.2977780265197,3.987e-18
848.3098309626313,3.985e-18
848.3218838987428,3.976e-18
848.3339368348544,3.976e-18
848.3459897709661,3.987e-18
848.3580427070776,3.966e-18
848.3700956431892,3.936e-18
848.3821485793007,3.952e-18
848.3942015154124,3.951e-18
848.406254451524,3.896e-18
848.4183073876355,3.904e-18
848.4303603237472,3.966e-18
848.4424132598588,3.958e-18
848.4544661959703,3.947e-18
848.4665191320819,3.976e-18
848.4785720681936,3.96e-18
848.4906250043051,3.958e-18
848.5026779404167,3.979e-18
848.5147308765282,3.937e-18
848.5267838126399,3.932e-18
848.5388367487515,3.97e-18
848.550889684863,3.941e-18
848.5629426209746,3.95e-18
848.5749955570863,4.005e-18
848.5870484931978,3.964e-18
848.5991014293094,3.936e-18
848.611154365421,3.98e-18
848.6232073015326,3.986e-18
848.6352602376442,3.99e-18
848.6473131737557,3.998e-18
848.6593661098674,3.985e-18
848.671419045979,4.027e-18
848.6834719820905,4.04e-18
848.6955249182022,3.995e-18
848.7075778543137,4.043e-18
848.7196307904253,4.088e-18
848.7316837265369,4.047e-18
848.7437366626485,4.078e-18
848.7557895987601,4.116e-18
848.7678425348716,4.092e-18
848.7798954709832,4.135e-18
848.7919484070949,4.173e-18
848.8040013432064,4.14e-18
848.816054279318,4.171e-18
848.8281072154296,4.208e-18
848.8401601515412,4.182e-18
848.8522130876528,4.203e-18
848.8642660237643,4.257e-18
848.876318959876,4.269e-18
848.8883718959876,4.252e-18
848.9004248320991,4.229e-18
848.9124777682107,4.246e-18
848.9245307043224,4.283e-18
848.9365836404339,4.26e-18
848.9486365765455,4.22e-18
848.960689512657,4.203e-18
848.9727424487687,4.184e-18
848.9847953848803,4.188e-18
848.9968483209918,4.201e-18
849.0089012571035,4.199e-18
849.0209541932151,4.212e-18
849.0330071293266,4.217e-18
849.0450600654382,4.194e-18
849.0571130015499,4.17e-18
849.0691659376614,4.143e-18
849.081218873773,4.14e-18
849.0932718098845,4.168e-18
849.1053247459962,4.161e-18
849.1173776821078,4.14e-18
849.1294306182193,4.153e-18
849.141483554331,4.168e-18
849.1535364904425,4.175e-18
849.1655894265541,4.165e-18
849.1776423626657,4.146e-18
849.1896952987773,4.163e-18
849.2017482348889,4.168e-18
849.2138011710005,4.143e-18
849.225854107112,4.159e-18
849.2379070432237,4.171e-18
